ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,visitContainerNode,192,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,visitContainerNode,191,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,visitSlist,220,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,visitSlist,216,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testMethodDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,visitSlist,216,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,visitSlist,219,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,visitSlist,216,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testMethodDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,visitSlist,216,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testMethodDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,visitSlist,219,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testCtorDef()]
ExecutableStatementCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,visitSlist,216,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheckTest]/[method:testExecutableStatementCountRecords()]
